idVenta,FechaPedido,FechaEntrega,TipoCliente,TipoInstitucion,Cliente,Ciudad,Direccion,TipoAdquisicion,TipoCompra,precio_unitario,Cantidad,CodEquipo,MontoTotal
273466,2024-04-07,2024-04-17,Institución,Privada,Arévalo-Guerra,Santa Cruz,"Cuesta Felisa Egea 28
La Coruña, 39220",Compra directa,en Línea,3300,3,QP-SK105,9900
577924,2022-01-02,2022-04-27,Persona,NaN,Hugo del Miró,Beni,"Ronda de Mirta Sastre 90 Puerta 5 
La Coruña, 08195",Licitación,Tienda,3500,21,QP-CPE250,73500
712192,2022-03-20,2024-04-28,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,La Paz,"Via Sigfrido Alba 197
Guipúzcoa, 27821",Compra directa,Tienda,9500,73,QP-SC1000,693500
368851,2021-07-19,2022-05-30,Persona,NaN,Áurea Madrid,Cochabamba,"Camino de Atilio Cisneros 50 Puerta 1 
Cantabria, 18023",Compra directa,en Línea,3000,24,QP-K101,72000
516146,2021-06-13,2022-07-18,Persona,NaN,Carmela Martí Soler,Beni,"Pasadizo Catalina Cortes 26 Apt. 97 
La Coruña, 38980",Licitación,en Línea,3000,88,QP-K101,264000
224577,2020-12-30,2023-06-20,Institución,Pública,Gobierno Municipal de La Paz,Beni,"Calle Baldomero Guijarro 74
Cádiz, 16413",Compra directa,en Línea,9500,92,QP-SC1000,874000
897529,2021-07-16,2023-01-04,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Pando,"Via de Inocencio Cuevas 38 Puerta 3 
Guadalajara, 18634",Licitación,en Línea,1800,44,QP-TINKU300,79200
273309,2023-03-16,2023-11-13,Persona,NaN,Genoveva Bosch Mendoza,Cochabamba,"Camino de Abraham Escolano 64 Puerta 9 
Madrid, 04109",Compra directa,Tienda,3300,57,QP-SK105,188100
836200,2022-06-11,2022-12-11,Persona,NaN,Aureliano Manzanares,Beni,"Cuesta Lorena Escamilla 3
Madrid, 12007",Compra directa,Tienda,3500,76,QP-CPE250,266000
822830,2023-03-28,2024-01-19,Persona,NaN,Renata Acosta Chaves,Pando,"Urbanización de Benigno Porras 953 Apt. 92 
Tarragona, 23256",Compra directa,Tienda,3500,18,QP-QP200,63000
935614,2020-02-13,2023-01-08,Institución,Pública,Concejo Municipal de Santa Cruz,Beni,"Acceso Anastasia Donaire 16
Melilla, 02074",Compra directa,Tienda,3500,46,QP-CPE250,161000
711385,2019-09-02,2023-12-06,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Chuquisaca,"Callejón de Cornelio Jáuregui 1 Piso 0 
Cuenca, 12803",Compra directa,Tienda,7500,77,QP-SC700,577500
239886,2022-01-15,2023-07-28,Institución,Pública,Concejo Municipal de Santa Cruz,Santa Cruz,"Cañada de Mirta Andrade 83
Melilla, 43330",Licitación,en Línea,9500,23,QP-SC1000,218500
948477,2024-03-06,2024-04-20,Persona,NaN,Perlita Higueras Moraleda,Pando,"Glorieta Esperanza Flor 51 Puerta 3 
Almería, 18881",Licitación,en Línea,1200,61,QP-HEKA120,73200
287199,2023-05-09,2023-09-05,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Oruro,"Camino de Agustina Pacheco 432
Navarra, 11711",Compra directa,Tienda,3500,60,QP-NY50,210000
421869,2021-02-15,2021-11-06,Institución,Pública,Concejo Municipal de Santa Cruz,Cochabamba,"Paseo de Georgina Páez 78 Apt. 04 
Segovia, 43051",Licitación,Tienda,7500,70,QP-SC700,525000
830011,2024-01-01,2024-01-10,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Oruro,"Camino de Zaira Galan 25 Piso 7 
Girona, 16244",Licitación,Tienda,8500,26,QP-AIOB100,221000
203064,2024-03-17,2024-06-14,Institución,Privada,Catalá-Valderrama,Oruro,"Rambla de Abraham Madrid 12
Lugo, 01050",Licitación,en Línea,8500,65,QP-AIOB100,552500
260389,2020-09-07,2021-12-23,Persona,NaN,Pastor Ferrán Zabala,Tarija,"Acceso de Marisol Amigó 6 Piso 7 
Valencia, 10553",Licitación,en Línea,9500,33,QP-SC1000,313500
787958,2021-07-13,2022-08-14,Persona,NaN,Silvio del Lladó,Santa Cruz,"Cuesta de Vilma Hervás 959 Piso 7 
Ciudad, 17295",Licitación,en Línea,3000,74,QP-K101,222000
83585,2022-10-10,2022-11-24,Institución,Privada,Larrañaga-Bayona,Potosi,"Cañada de Fito Llamas 7
León, 09406",Compra directa,Tienda,3500,58,QP-CPE250,203000
660920,2024-03-30,2024-05-03,Persona,NaN,Patricia Iglesia Ángel,Potosi,"Callejón de Amaro Falcó 76
Ourense, 28744",Compra directa,Tienda,6500,49,QP-KC500,318500
922401,2022-01-17,2022-09-25,Institución,Privada,"Vazquez, Quesada and Barriga",Oruro,"Acceso Santiago Parejo 824
Las Palmas, 35081",Compra directa,Tienda,3300,90,QP-SK105,297000
519419,2023-01-18,2023-04-04,Persona,NaN,Ainoa Reyes,Chuquisaca,"Plaza de Delfina Reig 85 Apt. 88 
La Coruña, 27828",Compra directa,en Línea,8700,47,QP-AIOB200,408900
740705,2021-10-25,2023-05-26,Institución,Pública,Gobierno Autónomo Departamental de Pando,Cochabamba,"Avenida Judith Bertrán 14
Vizcaya, 35922",Compra directa,en Línea,7500,54,QP-SC700,405000
259994,2024-04-09,2024-06-02,Persona,NaN,Aurora del Azcona,Potosi,"Ronda de Heraclio Arenas 363 Apt. 83 
Girona, 13460",Compra directa,en Línea,1200,30,QP-HEKA120,36000
322843,2021-05-05,2022-01-31,Institución,Privada,"Meléndez, Pulido and Rey",Oruro,"C. Alcides Díaz 48 Puerta 4 
Barcelona, 23109",Compra directa,en Línea,1800,54,QP-TINKU300,97200
167207,2023-01-26,2023-09-14,Persona,NaN,Aurelia Riquelme Cabrero,Santa Cruz,"Ronda de José Galvez 62
Lleida, 15523",Compra directa,Tienda,3500,20,QP-NY50,70000
427380,2021-10-19,2023-02-18,Persona,NaN,Piedad del Rozas,Potosi,"Alameda de Jacinta Villa 17 Puerta 1 
La Rioja, 14540",Licitación,Tienda,3500,98,QP-NY50,343000
860186,2021-11-14,2024-03-09,Institución,Privada,Castejón Inc,Potosi,"Vial Salvador Pla 88
Ávila, 34402",Compra directa,Tienda,3200,64,QP-QP100,204800
386178,2022-09-17,2024-03-10,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Cochabamba,"Ronda de Corona Pereira 64 Piso 0 
Ourense, 01313",Licitación,Tienda,9000,15,QP-AIOB300,135000
830148,2020-09-22,2020-11-23,Institución,Privada,"Morillo, Ramírez and Peñas",Santa Cruz,"Ronda Lupe Barrios 7 Puerta 5 
Lugo, 28295",Licitación,en Línea,1800,47,QP-TINKU300,84600
815176,2021-11-16,2023-09-15,Persona,NaN,Erasmo Martín Benavent,Santa Cruz,"Vial Joan Granados 73 Apt. 25 
Zamora, 23512",Licitación,Tienda,9000,63,QP-AIOB300,567000
132074,2023-09-10,2023-11-24,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Oruro,"Alameda Eugenio Sevillano 47
Segovia, 10311",Compra directa,en Línea,3500,92,QP-NY50,322000
786958,2023-06-05,2023-11-29,Institución,Privada,Luque Ltd,Potosi,"Cuesta de Arcelia Acero 89 Apt. 86 
Lugo, 13155",Compra directa,Tienda,3300,45,QP-SK105,148500
85832,2020-11-03,2022-05-16,Persona,NaN,Cayetana Mate Cañellas,Cochabamba,"Cuesta Olalla Pi 73
Ávila, 37594",Licitación,en Línea,3500,69,QP-QP200,241500
598939,2024-03-20,2024-04-21,Persona,NaN,Maxi Asensio Gallego,La Paz,"Avenida Ale Céspedes 57 Piso 7 
Huesca, 43582",Compra directa,Tienda,3500,16,QP-TPC200,56000
315654,2022-12-15,2023-07-31,Institución,Privada,Mate-Fortuny,Potosi,"Via de Domingo Verdú 58 Puerta 3 
La Rioja, 34897",Compra directa,en Línea,1800,95,QP-TINKU300,171000
765269,2020-09-13,2022-05-27,Persona,NaN,Bibiana Arribas Peña,Tarija,"Pasaje Loida Galán 428
Soria, 22644",Licitación,Tienda,3000,3,QP-K101,9000
639459,2019-09-24,2021-11-04,Persona,NaN,Luisina Pujol Portillo,Cochabamba,"Paseo de Adelaida Rosado 61
Ceuta, 49234",Compra directa,Tienda,3500,78,QP-TPC200,273000
660946,2022-10-09,2023-12-13,Persona,NaN,Guiomar Vara Benavent,Tarija,"Pasaje de Regina Diéguez 638 Puerta 0 
Cuenca, 27620",Licitación,en Línea,8700,6,QP-AIOB200,52200
541332,2020-05-23,2022-11-12,Persona,NaN,Erasmo Vila Salinas,Tarija,"Via de Celestino Egea 31 Apt. 99 
Valladolid, 07665",Licitación,en Línea,6500,47,QP-KC500,305500
364625,2020-10-06,2023-02-17,Persona,NaN,Ascensión Checa Granados,Pando,"C. Leire Godoy 74 Piso 0 
Las Palmas, 05498",Licitación,en Línea,3300,95,QP-SK105,313500
446918,2021-03-08,2022-03-15,Persona,NaN,Isaías Paulino Ballester Aranda,Santa Cruz,"Pasaje Lina Ríos 778 Apt. 16 
Navarra, 10981",Licitación,Tienda,8500,23,QP-AIOB100,195500
194566,2019-07-31,2021-04-21,Persona,NaN,Mohamed Alberdi Ferrera,Tarija,"Pasadizo Catalina Becerra 634 Apt. 44 
Alicante, 06621",Compra directa,en Línea,3500,67,QP-TPC200,234500
514663,2022-04-17,2023-07-27,Persona,NaN,Mar Barreda,Cochabamba,"Cañada de Julieta Agustí 64 Piso 8 
Barcelona, 08514",Compra directa,Tienda,9500,94,QP-SC1000,893000
356867,2020-01-20,2023-12-13,Persona,NaN,David Correa Vilalta,Beni,"Avenida María Conde 34
Lugo, 45578",Compra directa,en Línea,3500,52,QP-NY50,182000
400409,2019-11-29,2022-06-19,Institución,Pública,Gobierno Autónomo Municipal de Tarija,La Paz,"Callejón de Sofía Río 37
Teruel, 16055",Licitación,en Línea,8500,66,QP-AIOB100,561000
512103,2023-08-04,2023-08-08,Institución,Pública,Gobierno Autónomo Departamental de La Paz,Potosi,"Rambla de Nadia Vicente 791
Melilla, 44270",Compra directa,en Línea,3300,24,QP-SK105,79200
524604,2022-08-24,2023-11-23,Persona,NaN,Sabina Rodrigo Jover,Pando,"Avenida de Amor Fonseca 8
Cáceres, 05275",Licitación,en Línea,3500,7,QP-NY50,24500
566322,2024-03-08,2024-05-04,Institución,Privada,"Manjón, Navarro and Estevez",Beni,"Pasadizo de Jerónimo Ruano 574
Valladolid, 48188",Compra directa,Tienda,3500,27,QP-QP200,94500
562554,2024-01-11,2024-04-18,Persona,NaN,Edgardo Jerez Toro,Chuquisaca,"Pasadizo Lorena Prieto 2
Córdoba, 45811",Licitación,en Línea,9500,21,QP-SC1000,199500
855634,2022-02-19,2024-01-30,Persona,NaN,Rosa María Palau Escrivá,Chuquisaca,"Avenida de Antonio Berenguer 42 Apt. 98 
Navarra, 33093",Licitación,en Línea,3200,61,QP-QP100,195200
949863,2021-08-26,2024-06-13,Institución,Privada,Tenorio and Sons,Cochabamba,"Callejón Felipe Priego 21
Baleares, 28802",Licitación,Tienda,9000,26,QP-AIOB300,234000
507831,2022-07-03,2024-03-01,Persona,NaN,Encarnación Ballesteros Asensio,Tarija,"Pasaje Esteban Ropero 32 Piso 9 
Asturias, 18567",Compra directa,Tienda,8700,69,QP-AIOB200,600300
225892,2023-02-25,2023-08-02,Persona,NaN,María Manuela Domínguez Castañeda,Oruro,"Pasadizo de Charo Bueno 38 Puerta 7 
Valladolid, 13837",Licitación,Tienda,6500,29,QP-KC500,188500
239802,2023-05-07,2023-07-12,Persona,NaN,Vilma Pareja-Iniesta,Potosi,"Urbanización Azucena Serra 2 Apt. 81 
Teruel, 38993",Licitación,en Línea,9000,51,QP-AIOB300,459000
127730,2020-08-03,2024-04-13,Persona,NaN,Nicanor Giner,Pando,"Urbanización Macario Escolano 915
La Coruña, 11831",Compra directa,en Línea,9000,44,QP-AIOB300,396000
576320,2024-05-11,2024-06-02,Persona,NaN,Francisca Carrera Capdevila,La Paz,"Rambla de Celestino Fiol 66
Málaga, 35540",Compra directa,Tienda,8700,26,QP-AIOB200,226200
13991,2021-10-03,2022-03-03,Persona,NaN,Álvaro Toledo-Atienza,Beni,"Via de Espiridión Juárez 1 Puerta 7 
Segovia, 18633",Compra directa,en Línea,3300,55,QP-SK105,181500
686291,2024-02-11,2024-02-24,Institución,Pública,Gobierno Autónomo Departamental de La Paz,Beni,"Paseo Micaela Ortuño 360 Puerta 3 
Segovia, 39593",Compra directa,en Línea,9000,54,QP-AIOB300,486000
222475,2021-06-02,2024-02-03,Persona,NaN,Saturnino Uribe Sanmiguel,Pando,"Cuesta Joaquín Ramis 34
Las Palmas, 50659",Compra directa,en Línea,1800,64,QP-TINKU300,115200
837135,2023-02-12,2024-01-06,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Potosi,"Pasaje Lola Palmer 73 Puerta 9 
Asturias, 51798",Compra directa,en Línea,1800,95,QP-TINKU300,171000
845069,2019-06-18,2021-06-11,Institución,Privada,Soler-Calatayud,Santa Cruz,"Plaza de Francisco Javier Baeza 24 Apt. 79 
Las Palmas, 22191",Compra directa,en Línea,7500,7,QP-SC700,52500
47844,2022-05-06,2022-05-25,Institución,Pública,Gobierno Autónomo Departamental de La Paz,La Paz,"Ronda de Marita Torrecilla 71
Tarragona, 35882",Compra directa,en Línea,3500,25,QP-QP200,87500
80547,2021-05-19,2023-06-11,Persona,NaN,Bernardita Morán-Guitart,Tarija,"Cuesta de Bruno Jerez 41 Puerta 0 
Ávila, 07036",Compra directa,Tienda,9000,72,QP-AIOB300,648000
709516,2021-11-07,2022-12-27,Institución,Privada,"Landa, Oliver and Montserrat",Pando,"Calle Soraya Boix 6 Apt. 37 
La Rioja, 48043",Compra directa,en Línea,7500,33,QP-SC700,247500
185021,2021-08-13,2022-06-22,Persona,NaN,Óscar Arellano Andrés,Santa Cruz,"C. de Raquel Batalla 7 Apt. 57 
Álava, 28544",Licitación,en Línea,9500,82,QP-SC1000,779000
953991,2024-05-08,2024-06-03,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Cochabamba,"Alameda de Federico Canales 13 Puerta 4 
Málaga, 21107",Compra directa,en Línea,3000,89,QP-K101,267000
780285,2021-10-29,2023-07-09,Institución,Privada,Quintanilla Group,Santa Cruz,"Glorieta de Perlita Aznar 34 Puerta 2 
Almería, 33173",Compra directa,Tienda,3500,73,QP-QP200,255500
583426,2022-10-24,2022-11-28,Institución,Privada,Alcaraz-Campo,Cochabamba,"Vial Plinio Tudela 43
Salamanca, 05057",Licitación,Tienda,3200,57,QP-QP100,182400
953349,2022-03-25,2022-11-08,Persona,NaN,Amaya Codina Pascual,Pando,"Cañada de Mario Roldán 994 Apt. 60 
Huelva, 21909",Licitación,en Línea,9000,67,QP-AIOB300,603000
115637,2019-12-06,2022-03-09,Institución,Privada,"Silva, Pascual and Perales",Cochabamba,"Pasaje Rufino Reguera 647
Málaga, 30679",Licitación,Tienda,8700,68,QP-AIOB200,591600
185789,2020-08-03,2022-02-17,Institución,Privada,Busquets-León,Oruro,"Avenida de Juanita Alcántara 423 Puerta 1 
Soria, 05517",Compra directa,en Línea,7500,4,QP-SC700,30000
292024,2020-05-31,2023-07-22,Persona,NaN,Carmen Ávila,Santa Cruz,"Via de Mamen Hoyos 95
Tarragona, 39283",Compra directa,Tienda,9000,77,QP-AIOB300,693000
963224,2022-03-12,2024-03-06,Institución,Pública,Gobierno Municipal de Trinidad,La Paz,"Cuesta José Manuel Pareja 65
Baleares, 14926",Compra directa,Tienda,8500,70,QP-AIOB100,595000
841229,2022-10-07,2023-03-09,Persona,NaN,Cayetana Planas Jara,Santa Cruz,"Avenida de Mireia Palmer 587 Piso 4 
Lugo, 09674",Licitación,en Línea,8700,12,QP-AIOB200,104400
189359,2024-05-10,2024-06-13,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Chuquisaca,"Pasadizo Estrella Vera 56
Melilla, 19717",Licitación,en Línea,3200,41,QP-QP100,131200
237258,2021-08-21,2023-06-08,Institución,Pública,Concejo Municipal de Santa Cruz,Chuquisaca,"Callejón de Albina Bravo 6
Barcelona, 36060",Licitación,en Línea,3000,68,QP-K101,204000
660186,2020-04-15,2023-01-27,Persona,NaN,Nilo del Iñiguez,Santa Cruz,"Vial Jesús Giménez 4 Apt. 01 
Cuenca, 19194",Licitación,en Línea,9500,44,QP-SC1000,418000
516991,2023-01-01,2024-05-28,Institución,Privada,"Jurado, Vélez and Calleja",Tarija,"Rambla de Maribel Anglada 44
Toledo, 11167",Compra directa,Tienda,6500,48,QP-KC500,312000
530187,2022-05-06,2023-03-06,Persona,NaN,Emilio Palomares-Nogués,Santa Cruz,"Plaza Ángel Vicens 65 Puerta 1 
Madrid, 18433",Compra directa,en Línea,3000,88,QP-K101,264000
834431,2022-12-24,2023-07-05,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Potosi,"Pasaje Lucila Jerez 29 Apt. 03 
Navarra, 07514",Compra directa,en Línea,3500,5,QP-NY50,17500
181770,2023-11-16,2024-02-27,Institución,Privada,"Quintero, Ibáñez and Huerta",Beni,"Ronda Genoveva Álvarez 861 Puerta 2 
Castellón, 24897",Compra directa,en Línea,3500,54,QP-TPC200,189000
47834,2022-01-02,2023-04-27,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Pando,"Camino Damián Tejada 63
Las Palmas, 20152",Licitación,Tienda,9500,54,QP-SC1000,513000
861463,2020-12-13,2021-08-29,Institución,Privada,Aragón-Sevillano,Cochabamba,"Calle de Jose Angel Manzano 128 Piso 0 
Baleares, 31871",Licitación,en Línea,6500,10,QP-KC500,65000
492405,2023-03-26,2023-10-22,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,La Paz,"C. Benigna Tudela 8 Piso 8 
Baleares, 07330",Compra directa,Tienda,6500,94,QP-KC500,611000
453985,2022-11-07,2023-09-23,Institución,Pública,Gobierno Autónomo Departamental de Beni,Pando,"Plaza Eufemia Pagès 738
Valencia, 25899",Licitación,Tienda,8700,37,QP-AIOB200,321900
429505,2024-04-12,2024-06-08,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Tarija,"Pasaje de Victor Manuel Neira 12
Zaragoza, 40799",Licitación,Tienda,8700,68,QP-AIOB200,591600
626289,2020-06-18,2022-09-21,Persona,NaN,Eustaquio Soriano Cisneros,Tarija,"Via Ximena Beltrán 4 Piso 4 
La Rioja, 43574",Licitación,en Línea,3500,40,QP-QP200,140000
25438,2024-02-18,2024-03-28,Institución,Privada,Mendizábal Ltd,Tarija,"Camino de Catalina Piñeiro 78 Apt. 33 
Palencia, 20255",Compra directa,Tienda,9000,5,QP-AIOB300,45000
521500,2021-08-23,2022-06-17,Persona,NaN,Esther Gimenez Vigil,Tarija,"Cañada de Eusebio Folch 450
Almería, 38653",Compra directa,Tienda,8700,83,QP-AIOB200,722100
748225,2023-05-09,2024-02-08,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,Santa Cruz,"C. Jesusa Hervia 85
Barcelona, 34069",Licitación,Tienda,3000,64,QP-K101,192000
98468,2021-08-19,2022-05-06,Institución,Privada,Guijarro PLC,Cochabamba,"C. de Jorge González 53
Ávila, 33258",Licitación,en Línea,3000,4,QP-K101,12000
838803,2024-03-03,2024-03-03,Persona,NaN,Íñigo Germán Acuña Rocamora,Pando,"Acceso José María Coloma 53 Apt. 70 
Guipúzcoa, 45687",Licitación,en Línea,3500,94,QP-CPE250,329000
449223,2024-01-08,2024-01-25,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Tarija,"Pasadizo Juana Estévez 2
Alicante, 46457",Compra directa,Tienda,3500,92,QP-NY50,322000
219467,2022-12-02,2022-12-15,Persona,NaN,Juan Antonio Rico Losa Rodrigo,Chuquisaca,"Paseo Gracia Villar 1
Álava, 49097",Compra directa,Tienda,1200,75,QP-HEKA120,90000
201342,2020-11-25,2022-06-14,Institución,Privada,Beltran-Zabala,Cochabamba,"Cañada Natividad Zaragoza 62
Asturias, 35191",Licitación,en Línea,9000,66,QP-AIOB300,594000
570509,2024-04-28,2024-05-20,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Beni,"Callejón de Estefanía Hervia 971 Puerta 4 
Las Palmas, 25293",Licitación,Tienda,3500,20,QP-CPE250,70000
675793,2021-07-20,2023-08-14,Persona,NaN,Teo Arias Guardia,Beni,"Via de Regina Ochoa 998 Apt. 85 
Huelva, 36480",Licitación,Tienda,1800,32,QP-TINKU300,57600
399328,2023-05-10,2023-05-23,Persona,NaN,Bonifacio Colomer Doménech,Tarija,"Callejón de Evangelina Mulet 398 Apt. 56 
Melilla, 17410",Compra directa,Tienda,1800,31,QP-TINKU300,55800
397787,2019-08-18,2023-05-04,Persona,NaN,Sarita Olivares,Santa Cruz,"Cuesta de Noa Espinosa 45
Sevilla, 25971",Licitación,Tienda,8500,58,QP-AIOB100,493000
862600,2023-02-05,2023-06-21,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Chuquisaca,"Ronda Rodrigo Olmedo 38
La Coruña, 30897",Licitación,en Línea,3500,78,QP-TPC200,273000
782222,2021-10-04,2021-12-01,Persona,NaN,Pastora Escobar,Potosi,"Via de María Cristina Ugarte 8
Baleares, 19476",Licitación,en Línea,1800,42,QP-TINKU300,75600
377585,2022-09-28,2023-08-12,Persona,NaN,Vilma Mayoral Pardo,Cochabamba,"Calle de Rosa María Parra 9 Piso 9 
Cáceres, 22634",Licitación,en Línea,8700,58,QP-AIOB200,504600
721138,2020-07-10,2024-03-07,Persona,NaN,Samu Ruiz Blasco,La Paz,"Cañada de Bárbara Peral 43
Córdoba, 03962",Compra directa,Tienda,3500,82,QP-NY50,287000
824042,2019-09-25,2022-01-03,Institución,Privada,Gilabert-Oliver,La Paz,"Paseo de Ángeles Barrera 22 Apt. 49 
Lleida, 47511",Compra directa,Tienda,3500,95,QP-TPC200,332500
203396,2020-10-14,2024-04-17,Persona,NaN,Aitor Niño Ortega,Santa Cruz,"Vial de Chita Barral 38
Ceuta, 22074",Compra directa,en Línea,3500,8,QP-CPE250,28000
706499,2021-04-05,2021-05-24,Persona,NaN,Jose Antonio Mena Borrás,Pando,"C. Jenny Barros 588
Cantabria, 08601",Compra directa,Tienda,9500,57,QP-SC1000,541500
800647,2020-12-31,2021-11-24,Persona,NaN,Luz Raquel Montalbán Zabala,Oruro,"Via de Raimundo Sainz 94 Piso 4 
Cantabria, 01019",Compra directa,Tienda,3500,90,QP-NY50,315000
487166,2023-06-13,2024-02-29,Institución,Pública,Gobierno Autónomo Departamental de La Paz,Pando,"Callejón Xiomara Pacheco 24 Apt. 20 
Baleares, 06309",Licitación,en Línea,8500,88,QP-AIOB100,748000
90040,2021-09-28,2021-10-09,Persona,NaN,Melania Rosalina Sanchez Vergara,Oruro,"Cuesta de Natanael Amador 60
Almería, 07634",Licitación,en Línea,3200,81,QP-QP100,259200
916291,2019-08-29,2020-09-16,Persona,NaN,María Jesús Adán,Potosi,"Pasaje Glauco Luque 46
La Rioja, 30981",Licitación,en Línea,3500,67,QP-QP200,234500
57535,2021-07-03,2022-04-22,Persona,NaN,Javi Montero Huerta,Oruro,"Cañada de Rita Morcillo 20
Segovia, 49043",Licitación,en Línea,8500,100,QP-AIOB100,850000
455720,2023-10-17,2023-10-29,Persona,NaN,Reyes Leal Rios,Chuquisaca,"Vial Juliana Estévez 73
Ávila, 18081",Compra directa,Tienda,7500,33,QP-SC700,247500
651574,2020-05-29,2020-07-09,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Tarija,"Urbanización Eleuterio Mulet 6 Piso 8 
Madrid, 32106",Licitación,Tienda,3500,83,QP-QP200,290500
873746,2021-09-25,2023-08-15,Persona,NaN,Sandalio Fiol Rivera,Tarija,"Rambla Eutimio Alvarado 65 Puerta 3 
Sevilla, 18093",Compra directa,en Línea,3500,14,QP-QP200,49000
163364,2023-05-04,2023-07-11,Institución,Pública,Gobierno Municipal de La Paz,Chuquisaca,"Avenida de Gloria Marín 97 Apt. 58 
Valladolid, 48283",Compra directa,Tienda,8500,13,QP-AIOB100,110500
311392,2023-01-12,2023-10-27,Persona,NaN,Nieves Coll Sancho,La Paz,"Calle de Florencio Baquero 66 Apt. 54 
Ceuta, 14372",Compra directa,Tienda,3300,77,QP-SK105,254100
723331,2023-04-18,2023-11-06,Institución,Privada,"Tello, Ocaña and Castellanos",Cochabamba,"Rambla de Haydée Casanova 13 Puerta 1 
Huelva, 14926",Compra directa,en Línea,6500,60,QP-KC500,390000
230433,2023-02-11,2024-02-16,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Beni,"C. de Maura Pujadas 82
Madrid, 24250",Licitación,en Línea,6500,79,QP-KC500,513500
423958,2020-11-21,2021-09-13,Institución,Pública,Gobierno Autónomo Departamental de Beni,Oruro,"C. de Macario Solís 41
Huesca, 37664",Licitación,en Línea,3500,86,QP-CPE250,301000
333151,2024-04-12,2024-04-24,Institución,Pública,Gobierno Autónomo Departamental de Pando,Tarija,"Vial de Nazaret Valencia 99 Apt. 77 
Alicante, 26487",Licitación,en Línea,8700,46,QP-AIOB200,400200
71785,2021-12-05,2024-02-06,Persona,NaN,Mariana Iniesta Oliver,Beni,"Avenida de Rubén Valencia 6 Apt. 38 
Melilla, 43296",Licitación,en Línea,3300,25,QP-SK105,82500
658867,2021-04-03,2023-01-11,Persona,NaN,Edmundo Daza Bayo,Oruro,"Pasaje de Jose Angel Ortega 31
Tarragona, 50084",Licitación,Tienda,3500,3,QP-TPC200,10500
583437,2024-03-04,2024-06-11,Institución,Privada,Andrés-Llorens,Tarija,"Calle Etelvina López 758
Asturias, 23977",Licitación,en Línea,8700,76,QP-AIOB200,661200
425347,2020-07-06,2023-12-06,Institución,Pública,Concejo Municipal de Santa Cruz,La Paz,"Pasadizo Emperatriz Alfaro 76 Puerta 4 
Palencia, 49558",Licitación,en Línea,6500,11,QP-KC500,71500
831281,2020-09-12,2022-10-11,Institución,Privada,Leiva-Sarmiento,Cochabamba,"Camino de Mohamed Rosado 784 Piso 5 
Álava, 09587",Licitación,en Línea,3500,76,QP-TPC200,266000
669061,2020-10-20,2023-12-17,Institución,Pública,Gobierno Autónomo Departamental de Beni,Beni,"Cañada Enrique Blázquez 467
Cádiz, 31253",Licitación,Tienda,7500,18,QP-SC700,135000
993351,2023-12-18,2024-05-27,Persona,NaN,Eloy Berrocal Cabo,Tarija,"Cañada Germán Campos 57 Apt. 65 
Pontevedra, 25683",Compra directa,en Línea,3200,43,QP-QP100,137600
654602,2021-09-11,2024-02-07,Institución,Pública,Gobierno Municipal de La Paz,Potosi,"Glorieta Anastasio Campo 19
Melilla, 32892",Licitación,en Línea,3200,47,QP-QP100,150400
82331,2023-12-02,2024-04-23,Persona,NaN,Olga de Comas,La Paz,"Ronda de Alejo Galvez 105 Piso 6 
Tarragona, 02072",Licitación,Tienda,1200,93,QP-HEKA120,111600
686356,2021-02-19,2023-08-14,Persona,NaN,Amancio Mercader Tena,Santa Cruz,"Cuesta de Raquel Espejo 3 Apt. 00 
Ciudad, 43342",Licitación,Tienda,9500,14,QP-SC1000,133000
531070,2020-04-24,2021-10-09,Institución,Pública,Gobierno Autónomo Departamental de Beni,Chuquisaca,"Rambla de Paca Cañas 34
Valladolid, 46458",Compra directa,en Línea,9000,81,QP-AIOB300,729000
259691,2019-11-17,2020-11-05,Persona,NaN,Saturnina Burgos Llobet,Beni,"Pasadizo Teresa Martinez 78 Apt. 11 
Alicante, 02747",Licitación,en Línea,9500,55,QP-SC1000,522500
725031,2023-06-04,2024-01-11,Institución,Pública,Gobierno Autónomo Departamental de Beni,Oruro,"Acceso Emilio Leon 53
Navarra, 04757",Compra directa,en Línea,3300,18,QP-SK105,59400
